longitude, latitude,name
-87.51883,38.01334,Carson's Brewery
-87.45308,37.96099,K&K Brewing Company
-87.57191,37.97191,Little Cheers and Pub
-87.58539,37.98001,Tin Man Brewing Co
-87.56393,37.98111,Turoni's Pizzery & Brewery
-86.01359,39.95811,Four Day Ray Brewing
-86.04214,39.95072,Heady Hollow Brewing
-86.0029,39.97325,RAM Restaurant & Brewery
-86.02559,39.92764,Sun King Brewing
-85.13529,41.11109,Granite City Food & Brewery
-85.15244,41.06774,Mad Anthony Brewing
-85.13916,41.06943,Olde School Brauhaus
-85.11766,41.08142,Summit City Brewerks
-85.15199,41.05975,Trubble Brewing
-85.09906,41.07552,Warbird Brewing Company
-87.26719,41.59911,18th Street Brewery
-87.37711,41.6022,Melanie Brewery Co
-85.83494,41.58456,Back Alley Brewing
-85.83884,41.58541,Goshen Brewing
-86.1169,41.75981,Bare Hands Brewery
-85.77008,39.78585,Wooden Bear Brewing
-86.15912,39.63266,MashCraft Brewing
-86.09049,39.61564,Oaken Barrel Brewing
-86.10003,39.60857,Planetary Brewing
-87.42665,41.52303,New Oberpfalz Brewing
-87.4273,41.52683,Pokro Brewing
-87.41626,41.52302,Wildrose Brewing
-87.51722,41.61513,18th Street Brewery - Production
-87.45872,41.57179,Byway Brewing
-87.25469,41.53177,Brickworks Brewing Company
-85.77142,39.29847,Hawcreek Brewing
-86.15905,39.76564,Alcatraz Brewing-Closed?
-86.14583,39.8695,Barley Island Brewing
-86.14143,39.84928,Bent Rail Brewery
-86.13535,39.91246,Big Lug Canteen
-86.08301,39.87552,Bier Brewery & Taproom
-86.07092,39.77096,Black Acre Brewing
-86.08483,39.86867,Blind Owl Brewery
-86.0362,39.92425,Books & Brews
-86.14346,39.87344,Broad Ripple Brewing
-86.14159,39.87069,Brugge Brasserie
-86.15409,39.78988,Cannon Ball Brewing
-86.13564,39.78309,Centerpoint Brewing
-86.14612,39.75726,Chilly Water Brewing
-86.16119,39.78258,Circle City Beer Works
-86.13847,39.77273,Flat 12 Bierwerks
-86.14053,39.74959,Fountain Square Brewing Co
-86.14081,39.76582,Indiana City Brewing
-86.1461,39.76412,Metazoa Brewing
-86.14745,39.77526,Outliers Brewing
-86.16001,39.76461,Ram Restaurant & Brewery
-86.04487,39.92633,Redemption Alewerks
-86.20995,39.91304,Rock Bottom Restaurant & Brewery
-86.15826,39.76704,Rock Bottom Restaurant & Brewery
-86.17694,39.75552,Round Town Brewery
-86.14083,39.86957,Scotty's Thr3e Wise Men Brewing Co
-86.14562,39.77445,St. Joseph Brewery & Public House
-86.14556,39.76892,Sun King Brewing
-86.15691,39.75995,Tow Yard Brewing
-86.2599,39.90969,Trader's Point Brewing
-86.00705,39.86028,Triton Brewing Co.
-86.16184,39.77725,TwoDeep Brewing
-86.25316,39.89638,Wabash Brewing
-86.92836,38.39828,Basket Case Brewing
-86.93768,38.4061,Schnitz Brewery
-85.73972,38.26926,Flat12 Bierwerks
-85.74026,38.27168,Red Yeti Brewing
-85.74025,38.27391,Wild Hare Brewing
-86.13105,40.48646,Brass Monkey Brewing
-86.12724,40.43796,Half Moon Brewery
-86.77104,40.37512,Lafayette Brewing
-86.86343,40.40484,Peoples Brewing
-86.72684,41.61241,Back Road Brewery
-86.72106,41.61196,Twisted K-8 Brewing
-86.47154,40.04245,WelznGarnr Fine Beer and Ale
-87.42284,41.29005,Route 2 Brews
-85.92591,39.89388,Scarlet Lane Brewing Co
-86.43652,39.42285,Three Pints Brewing Co
-86.47594,39.48999,Wilbur Brewhause
-87.29138,41.46842,The Devil's Trumpet Brewing
-86.82802,41.73863,Burn 'Em Brewing
-86.90642,41.71959,Shoreline Brewery
-86.18779,41.71792,Granite City Food & Brewery
-86.18197,41.69544,Evil Czech Brewery
-85.38656,40.19227,Heorot
-85.40858,40.15974,New Corner Brewing
-87.51573,41.53682,Three Floyds Brewing
-86.24842,39.20796,Big Woods Brewing
-86.18062,39.15849,Quaff On Brewing
-85.8208,38.32612,Donum Dei Brewery
-85.82408,38.28285,Floyd County Brewing
-85.81725,38.32715,New Albanian Brewing
-85.82247,38.28667,Bank St Brewhose (New Albanian)
-86.01542,40.04561,Barley Island Brewing
-86.3716,39.6749,Black Swan Brewpub
-86.39323,39.714119,Brew Link Brewing
-86.400762,39.703858,Brew Link Brewing - Taproom
-86.43028,39.76041,Cartel Brewing
-86.36982,39.67801,Three Pints Brewpub
-86.308,41.45956,Black Sail Brewing
-84.88933,39.83425,New Boswell Brewing Co
-84.94781,39.82218,Big Dawg Brew Haus
-84.94781,39.82218,Noble Order Brewery
-87.47009,41.44581,St. John Malt Brothers Craft Brewers
-85.89819,38.95685,Twisted Crew Brewing
-85.64663,39.57504,Blue Republic Brewing
-85.64663,39.57504,Daredevil Brewing
-87.47104,41.50741,Craft 41 Brewing
-86.25183,41.66827,Drewrys Brewing Co
-86.26732,41.66497,NINE G Brewing Company
-86.23619,41.66457,Crooked Ewe Brewery & Ale House
-86.24451,41.6682,Four Horsemen Brewing
-86.24059,39.78241,Daredevil Brewing
-85.73477,41.40872,Wood Boat Brewing
-86.7708,37.94797,The Tell City Pour Haus
-87.40444,39.4624,Terre Haute Brewing
-87.41389,39.46648,Wabash Valley Malt Beverage Co
-87.06098,41.4663,Figure Eight Brewing
-87.07975,41.47359,Four Fathers Brewing
-87.04634,41.46838,Ironwood Brewing
-86.15466,40.03857,Four Day Ray Brewing
-86.12747,40.0424,Grand Junction Brewing
-87.49513,41.67937,Bulldog Brewing
-86.26208,39.95083,Noble Order Brewing-Taproom
-94.01789,41.61725,C Q Brewing (Captain's Quarters)
-86.1349,40.26719,Albia Brewing
-93.46902,41.64223,Wing Nutt Brewing
-91.86516,41.79723,Millstream Brewing
-93.66892,42.07792,Alluvial Brewing
-93.61399,42.02511,Olde Main Brewing
-93.61536,42.02593,Torrent Brewing
-93.6098,41.72965,Firetrucker Brewery
-93.6047,41.72551,HeiderHouse Brewing
-93.59953,41.68656,Mistress Brewing
-93.59953,41.68656,New American Brewing Co
-93.60948,41.73022,Number 7 Brewing
-90.42328,42.25922,River Ridge Brewery
-93.46195,41.70047,Reclaimed Rails Brewing Co
-93.88067,42.06254,Boone Valley Brewing Co
-91.10871,40.77972,Parkside Brewing Co
-95.42189,41.23675,CIB Brewery
-92.44448,42.53667,Second State Brewing
-92.44521,42.537,SingleSpeed Brewing
-91.66466,41.97615,Backpocket Pilot Pub
-91.66035,41.96508,Lion Bridge Brewing
-91.66189,41.97428,Iowa Brewing Co
-91.66302,41.98095,The Quarter Barrel Classic Arcade & Brewery
-91.63852,42.03475,Third Base Sports Bar & Brewery
-91.68685,41.9508,Turner Alley Brewing
-91.62332,42.02453,Granite City Food & Brewery
-93.37843,43.13746,Lake Time Brewery
-93.72265,41.59998,515 Brewing
-93.79496,41.60848,Granite City Food & Brewery
-91.55995,41.68159,Backpocket Brewing Co
-91.55859,41.70635,Joynt Brewing
-91.57357,41.67086,Mondo's ReUnion Brewery & Restaurant
-90.57253,41.52024,Front Street Brewery
-90.51351,41.57455,Granite City Food & Brewery
-90.57009,41.52138,Great River Brewery
-91.79619,43.30663,Pulpit Rock Brewing
-91.79712,43.30837,Toppling Goliath Brewing
-93.63177,41.56864,Confluence Brewing
-93.62054,41.58528,Court Avenue Brewing
-93.63701,41.58301,Exile Brewing
-93.70115,41.63142,Flix Brewhouse
-93.6077,41.58107,Madhouse Brewing Co
-93.61221,41.58678,Peace Tree Brewing
-93.62952,41.58409,Raccoon River Brewing
-90.66492,42.49678,Bricktown Brewery
-90.66785,42.50359,Jubeck New World Brewing
-91.40525,42.85522,Deb's Brewtopia
-95.06034,41.59327,Norsemen Brewing
-93.57481,42.3141,Granite City Food & Brewery
-94.19048,42.5048,Shiny Top Brewing
-91.31024,40.62999,Lost Duck Brewery
-95.73454,41.04774,Keg Creek Brewing Co
-93.10417,42.75682,Rustic Brew
-91.25199,42.34724,Hardscrabble Enterprise
-94.21807,42.72103,TractorLift Brewing
-91.53279,41.64675,Big Grove Brewery & Taphouse
-91.52845,41.65971,Iowa City Brewlab
-91.5302,41.65465,Old Capitol Brew Works and Public House
-92.42515,42.67171,Briar Creek Brewing
-91.70755,41.48332,Kalona Brewing Co
-91.40858,40.42118,V's Restaurant & Brewpub
-95.09273,41.65404,Norsemen Brewing
-93.09886,41.31893,Peace Tree Brewing
-92.19258,42.31504,P n B's Brewpub
-90.34359,41.59998,Green Tree Brewery
-91.4579,42.48381,Franklin Street Brewing
-91.59715,42.03418,Another Road Brewing
-92.91461,42.05051,Iowa River Brewing Co
-93.20065,43.15242,Fat Hill Brewing
-93.19982,43.15206,Mason City Brewing
-91.17487,43.02474,Backpocket Brewing
-91.04895,41.41861,Contrary Brewing
-93.06011,41.70268,Madhouse Brewing
-93.14738,41.71268,Van Houzen Brewing
-93.22054,43.44408,Worth Brewing
-92.81428,43.28405,Maple City Brewing
-92.63029,41.27992,No Coast Beer Co
-92.41001,41.01594,Appanoose Rapids Brewing
-93.71853,41.76438,Liberty's Forge Brewing
-92.59777,42.32555,Broad Street Brewing
-95.37517,40.76688,Depot Deli and Lounge
-96.40306,42.49528,Jackson Street Brewing
-95.12664,43.41319,Okoboji Brewing Co
-91.49554,41.80693,Big Grove Brewery
-91.8122,42.68734,Hub City Brewing Co
-92.38948,42.50097,Beck's Sports Bar & Grill
-92.37736,42.49971,Guerilla Brewing
-92.3902,42.50086,Lark Brewing
-92.48037,42.70805,Angry Cedar Brewing
-93.83968,41.60021,Barn City Brewing
-93.71866,41.56942,Fox Brewing
-93.76591,41.60039,Rock Bottom Restaurant & Brewery
-93.74861,41.59455,Twisted Vine Brewery
-95.15044,43.34558,West Okoboji Beer Co
-93.936477,41.302959,Big Rack Brew Haus
-94.01337,41.33543,Middle River Brewery
-95.70203,41.73712,Brick Street Brewing Co
-98.66788,38.63915,Mo's Place Grill & BrewPub
-95.45285,37.68178,Safari Grill & Brewing
-97.78115,37.62814,Hank Is Wiser Brewery
-97.65929,39.57053,Broadway Street Brewing
-96.85037,37.81352,Heartland Brewing Co
-96.85037,37.81352,Walnut River Brewing Co
-96.18107,38.40544,Radius Brewing Co
-95.09858,38.94615,Wakarusa Brewery
-99.33009,38.87207,Gella's Diner & Lb. Brewing Co
-99.23523,38.84996,Defiance Brewing
-95.52731,39.85286,Crazy Eye Brewing
-94.82429,39.12368,Granite City Food & Brewery
-95.28117,38.94271,23rd Street Brewery
-95.23192,38.9554,Barnyard Brewing
-95.23591,38.97235,Free State Brewing
-95.22858,38.96845,Lawrence Beer Co
-95.22641,38.94138,Yankee Tank Brewing
-94.91042,39.31673,High Noon Saloon and Brewery
-97.67637,38.57432,Swedish Crown Rest. & Microbrewery
-97.68535,38.36376,Three Rings Brewery
-96.60949,39.191,Little Apple Brewing
-96.68131,39.14228,Tallgrass Brewing
-96.56129,39.17967,Tallgrass Tap House
-94.79497,38.88513,Flying Monkey Brewing
-94.7608,38.9127,Granite City Food & Brewery
-94.79497,38.88513,Great Plains Brewing
-94.67235,38.98381,Brew Lab
-97.61222,38.79659,Big John's Brewing Co
-97.60909,38.84126,Blue Skye Brewery & Eats
-94.83527,38.75692,Red Crow Brewing Co
-98.39326,39.01106,Fly Boy Brewery & Eats
-95.68585,39.00057,Blind Tiger Brewery & Restaurant
-95.76269,39.01457,Happy Basset Brewing Co
-95.66625,39.06702,Norsemen Brewing Co
-97.05127,39.81734,Kansas Territory Brewing
-97.35061,37.68332,Aero Plains Brewery
-97.44381,37.72253,Bricktown Brewery
-97.31818,37.68458,Central Standard Brewing
-97.22626,37.72384,Granite City Food & Brewery
-97.46323,37.73079,Granite City Food & Brewery
-97.31676,37.6865,Hopping Gnome Brewing
-97.34158,37.69575,Limestone Beer Co
-97.32751,37.68705,River City Brewing
-97.33062,37.68402,The Hungry Heart Gastropub
-97.33052,37.68624,Third Place Brewing
-97.44486,37.70828,Wichita Brewing
-82.64268,38.48161,1937 Brewing
-84.48429,39.1052,Darkness Brewing
-86.48637,36.98395,Bowling Green Brewery
-86.44054,36.98455,White Squirrel Brewery
-84.51092,39.0829,Braxton Brewing Co
-84.56208,39.08303,Red Ear Brewing
-84.77127,37.64889,Beer Engine
-84.7745,37.6399,Brothers BBQ & Brewing
-84.79852,37.65746,Lore Brewing
-84.47405,39.11259,Subculture Brewing
-84.62679,39.00914,Mash Cult Brewery
-84.44667,39.06518,Midway Cafe
-84.87469,38.19779,Righteous Minds Brewing Co
-84.71056,39.08578,Hebron Brewing
-84.83877,37.76029,Lemons Mill Brewery
-87.48752,36.86745,Hopkinsville Brewing Co
-84.50157,38.05721,Blue Stallion Brewing Co
-84.49864,38.05466,Chase Brewing
-84.50919,38.04391,Country Boy Brewing
-84.46901,37.95957,Empyreal Artisan Ales
-84.51975,38.05679,Ethereal Brewing
-84.50885,38.05013,Lexington Brewing Company
-84.4556,38.01,Life Brewpub
-84.47846,38.04045,Mirror Twin Brewing Co
-84.49176,38.05982,West Sixth Brewing Co
-85.56646,38.19316,3rd Turn Brewery
-85.74413,38.25544,Against the Grain Brewery & Smokehouse
-85.73561,38.25343,Akasha Brewing
-85.72023,38.2561,Apocalypse Brew Works
-85.74107,38.25496,BBC Brewing Co. LLC
-85.60657,38.24882,BJ's Restaurant Brewery
-85.65415,38.25284,Bluegrass Brewing Company
-85.75508,38.25618,Bluegrass Brewing Company
-85.7458,38.25548,Browning's Brewery
-85.70295,38.18971,Cumberland Brewery
-85.70579,38.23109,Cumberland Brews Restaurant & Brewery
-85.70064,38.25551,Better Days Brewing
-85.76684,38.25704,Falls City Brewing
-85.74013,38.25437,Goodwood Brewing
-85.7573,38.25281,Gordon Biersch Brewing
-85.73033,38.24697,Gravely Brewing
-85.69445,38.22468,Great Flood Brewing
-85.6062,38.25955,Holsoppie Brewing
-85.73251,38.24565,Mile Wide Beer Co
-85.73937,38.22256,Monnik Beer Co
-85.76588,38.22969,Old Louisville Brewery
-85.73465,38.20188,Sterling Beer Co
-84.54946,39.09346,Bircus Brewing Co
-84.48658,39.09968,Ei8ht Ball Brewing
-84.4951,39.09104,Geo Wiedemann Brewing Co
-84.49453,39.09487,Hofbrauhaus Newport
-84.49372,39.09019,Wooden Cask Brewing Co
-87.1104,37.7752,CYO Brewing
-88.63752,37.07071,Dry Ground Brewing
-88.59972,37.08892,Paducah Beer Werks
-84.25133,38.21082,Rooster Brew
-82.51886,37.48148,Dueling Barrels Brewing & Distilling Co
-82.77154,37.69398,23 Brewing
-84.60473,37.09205,Jarfly Brewing Co
-90.03798,30.47272,Abita Brewing
-90.00833,29.9484,40 Arpent Brewing Co
-90.00296,29.95685,Lagniappe Brewing
-91.92387,30.39004,Bayou Teche Brewery
-91.09016,30.39174,BJ's Rest. & Brewery
-91.18918,30.43229,Tin Roof Brewing
-93.73222,32.51579,Flying Heart Brewing
-93.68518,32.55081,Red River Brewing
-91.948506,30.159229,Parish Brewing
-90.05657,30.4819,Abita Brewing
-90.09712,30.47756,Heiner Brau
-90.07596,30.41631,Scorpio Brewing
-90.4612,30.50436,Gnarly Barley Brewing
-93.20469,30.17617,Crying Eagle Brewing
-93.21672,30.22923,Rikenjaks Brewery
-90.04432,30.42576,Chafunkta Brewing
-90.06332,30.36046,Old Rail Brewing
-90.10401,29.881,Big Easy Brewing
-90.15282,29.99236,American Craft Brewing International Ltd.
-90.13286,29.9285,Acadian Craft Brewing
-89.96592,30.03337,Cajun Fire Brewing
-90.07043,29.93916,Courtyard Brewing
-90.06398,29.95531,Crescent City Brewhouse
-90.08683,29.9601,Dixie Brewing
-90.0648,29.94815,Gordon Biersch Brewing
-90.13038,29.94804,Lafitte Brewing
-90.08082,29.9198,New Orleans Lager & Ale Brewing
-90.07776,29.95369,Pelican Brewing
-90.12324,29.95671,Underdog Brewing
-90.06699,29.92985,Urban South Brewery
-90.0975,29.95218,Wayward Owl Brewing
-92.66493,32.53317,3docs Brewhouse
-93.75625,32.48858,Great Raft Brewing
-93.74579,32.50881,Red River Brewing Co
-90.85761,29.78632,Mudbug Brewery
-91.1509,30.66387,Lampton Brewing
-68.50992,44.81528,Airline Brewing
-70.22484,44.09724,Gritty McDuff's Brewpub
-68.77276,44.80023,2 Feet Brewing
-68.7713,44.80207,Friars' Bakehouse Brewery
-68.77979,44.78504,Geaghans Bros. Brewing
-68.77016,44.79718,Sea Dog Brewing
-68.3333,44.39962,Atlantic Brewing
-68.20492,44.38737,Bar Harbor Brewing
-68.2216,44.39392,Maine Coast Brewing
-69.00383,44.4283,Marshall Wharf Brewing
-70.80946,44.44682,Sunday River Brewing
-70.45108,43.49264,Banded Horn Brewing
-70.45379,43.49562,Dirigo Brewing Co
-68.59384,44.41059,Deep Water Brewing at the Vinery
-69.63275,43.89568,Boothbay Craft Brewery
-68.76262,44.79725,Blank Canvas Brewery
-68.76886,44.79102,Mason's Brewing
-70.70129,44.04853,Mount Henry Brewing
-70.0045,43.89199,Growstown Brewing
-69.9799,43.91276,Lively Brewing
-70.30852,45.05355,Bag and Kettle
-70.06625,43.95011,Katahdin Beers
-70.76314,43.12347,Shipyard Brewing
-70.03352,44.64406,Tumbledown Brewing
-70.11199,43.88179,Freeport Brewing
-70.11263,43.84689,Gritty McDuff's Brewpub
-70.12117,43.83947,Maine Beer Co
-70.10586,43.85547,Sparhawk Brewers
-69.78662,44.22046,Kennebec Brewing Company
-70.43965,43.67928,Sebago Brewing
-70.39559,43.67977,Sebago Brewing
-69.79011,44.28633,Liberal Cup Public House and Brewery
-70.58995,44.12405,Pennesseewassee Brewing
-70.47856,43.36094,Kennebunkport Brewing Co/ Federal Jack's Brewpub & Rest.
-70.53105,43.39582,Sebago Brewing Co
-70.75125,43.0954,Blue Current Brewery-(Sake)
-70.73582,43.09025,Tributary Brewing
-70.73431,43.11115,Woodland Farms Brewery
-70.21887,44.09434,Baxter Brewing Co
-70.21805,44.09777,Bear Bones Beer
-70.81676,43.64907,Gneiss Brewing
-69.14275,44.30268,Andrew's Brewing
-69.00796,44.28308,Lobster Pound Restaurant
-70.60167,43.48524,Funky Bow Brewing
-67.45319,44.71807,Machias River Brewing
-69.32085,43.75864,Monhegan Brewing
-70.61056,43.97082,Bray's Brewpub & Eatery
-69.56832,44.08615,Oxbow Brewing
-70.59789,43.26724,Post Road Tavern & Rocky Coast Brewing
-68.67134,44.8831,Black Bear Brewpub
-68.672,44.88374,Bear Brewpub
-68.67122,44.88437,Marsh Island Brewing
-68.67015,44.88675,Orono Brewing
-70.19779,43.65534,Inn on Peaks Island
-70.31866,43.70289,Allagash Brewing
-70.31993,43.70279,Austin Street Brewery
-70.29275,43.65142,Bissell Brothers Brewing
-70.29969,43.66801,"Brasserie Ici, LLC"
-70.31975,43.7032,Bull Jagger Brewing
-70.2837,43.65268,Bunker Brewing
-70.3184,43.70281,Casco Bay Brewing Company
-70.31442,43.70756,D.L. Geary Brewing
-70.31993,43.70279,Foundation Brewing
-70.25339,43.65639,Gritty McDuff's Brewpub
-70.25538,43.65435,In'finity Fermentation & Distillation
-70.25594,43.67024,Lone Pine Brewing
-70.31975,43.7032,Maine Beer Co
-70.25698,43.66531,Rising Tide Brewing
-70.25012,43.65912,Sebago Brewing
-70.24926,43.66171,Shipyard Brewing
-70.30573,43.71016,Stone Coast Brewing
-69.10919,44.1046,Rock Harbor Brewing
-69.10881,44.09926,Shag Rock Brewery
-70.42747,43.52364,Barreled Souls Brewing
-70.44816,43.49486,Run of he Mill Pub & Brewery
-70.33719,43.62902,Sebago Brewing
-69.16391,44.37512,Threshers Brewing
-68.66518,44.38106,Strong Brewing
-69.7295,44.71954,Bigelow Brewing
-69.59214,44.76015,Oak Pond Brewery
-70.28795,43.63319,Fore River Brewing
-70.25523,43.64159,Foulmouthed Brewing
-70.31976,43.63495,Sea Dog Brewing
-70.34446,43.62794,Sebago Brewing
-69.99474,45.26562,Kennebec River Pub & Brewery
-69.96514,43.92257,Sea Dog Brewing
-70.59787,43.27498,Boon Island Ale House
-70.58132,43.30413,Hidden Cove Brewing
-69.60533,44.14516,Sheepscot Valley Brewing
-68.84904,44.63314,Penobscot Bay Brewing
-70.18846,43.80091,Brickyard Hollow Brewing
-70.66559,43.15019,SoMe Brewing
-76.27865,39.46342,DuClaw Brewing
-77.46427,39.27856,Mad Science Brewing
-76.49042,38.97797,Castle Bay Irish Pub
-76.49459,38.97755,Fordham Brewing
-76.54201,38.98142,Gordon Biersch
-76.61042,39.32434,Baltimore-Washington Beer Works
-76.55561,39.28401,Bawlmer Craft Beers
-76.61598,39.30246,Brewer's Art
-76.61093,39.32465,Charm City Brewing
-76.67592,39.23251,Clipper City Brewing
-76.62176,39.28333,Dempsey's Brew Pub & Restaurant
-76.59773,39.26892,Diamondback Brewing
-76.59499,39.28092,DuClaw Brewing - Fells Point
-76.58049,39.28488,Full Tilt Brewing
-76.59977,39.28242,Gordon Biersch Brewery Rest
-76.5624,39.29266,Monument City Brewing
-76.4662,39.3718,Red Brick Station
-76.61587,39.32586,Rocky Run Tap And Grill
-76.56729,39.28408,Stillwater Artisanal Ales
-76.61093,39.32464,Peabody Heights Brewery
-76.61355,39.27698,Pub Dog Pizza & Drafthouse
-76.61764,39.28638,Pratt Street Ale House
-76.64302,39.3319,Union Craft Brewing
-76.64132,39.33165,Waverly Brewing Co
-76.33046,39.49645,DuClaw Brewing
-76.35641,39.53999,Independent Brewing
-75.21691,38.33386,Burley Oak Craft Brewery
-77.09735,38.989,Rock Bottom Restaurant & Brewery
-77.12695,38.97337,Tuppers Hop Pocket Ale
-76.73409,38.94468,DuClaw Brewing
-76.07755,38.57025,Reale Revival Brewing(RaR)
